id,title,seq,start_sec,end_sec,start_time,end_time,original_text,japanese_translation,audio_url,audio_file,video_playback_url,doi
关羽_FULL_ELAN_0061,关羽,61,846.666,858.433,00:14:06.666,00:14:18.433,小女子不过是耳听人言。,小女子は人の噂を聞くだけ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=846,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0062,关羽,62,858.6,875.766,00:14:18.600,00:14:35.766,汉室中论英雄奴夫奉先。,漢室の英雄は、私の夫・奉先です。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=858,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0063,关羽,63,875.766,878.066,00:14:35.766,00:14:38.066,呀…,なんと…,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=875,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0064,关羽,64,878.066,888.733,00:14:38.066,00:14:48.733,又听得二君侯大放恨声，,二君侯が怒りの声を上げるのを聞き、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=878,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0065,关羽,65,889.633,900.833,00:14:49.633,00:15:00.833,吓得奴颤惊惊将舌扭转。,震えながら舌を巻く。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=889,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0066,关羽,66,901.833,911.5,00:15:01.833,00:15:11.500,刘皇叔他本是汉室宗传，,劉皇叔は漢室の宗家、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=901,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0067,关羽,67,912.4,923.566,00:15:12.400,00:15:23.566,二君侯你本是忠义参天。,二君侯は忠義の化身。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=912,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0068,关羽,68,923.833,934.333,00:15:23.833,00:15:34.333,三将军他那里威风八面，,三将軍は威風堂々、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=923,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0069,关羽,69,935.333,946.4,00:15:35.333,00:15:46.400,手持着丈八矛打将钢鞭。,丈八の矛で鋼鞭を打つ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=935,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0070,关羽,70,946.7,957.0,00:15:46.700,00:15:57.000,曾记得虎牢关一场血战，,虎牢関の激戦では、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=946,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0071,关羽,71,957.8,969.166,00:15:57.800,00:16:09.166,鞭打他紫金冠掉落马前，,紫金冠を打ち落とした。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=957,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0072,关羽,72,969.166,979.6,00:16:09.166,00:16:19.600,在下邳小女子亲眼得见，,下邳で私はそれを目撃しました。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=969,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0073,关羽,73,980.433,1000.0,00:16:20.433,00:16:40.000,汉室中论英雄要算桃园。,漢室の英雄は、やはり桃園の三兄弟です。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=980,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0074,关羽,74,1022.266,1033.066,00:17:02.266,00:17:13.066,好一个貂婵女嘴能舌便，,貂蝉の言葉は見事、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1022,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0075,关羽,75,1043.033,1060.7,00:17:23.033,00:17:40.700,一句话说得我满心欢然。,心が晴れやかになる。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1043,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0076,关羽,76,1061.233,1072.0,00:17:41.233,00:17:52.000,吕奉先他虽是英雄好汉，,呂奉先も英雄だが、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1061,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0077,关羽,77,1072.966,1083.666,00:17:52.966,00:18:03.666,怎比得我三弟智勇双全。,我が三弟には及ばぬ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1072,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0078,关羽,78,1084.0,1094.4,00:18:04.000,00:18:14.400,曾记得虎牢关一场恶战，,虎牢関の激戦では、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1084,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0079,关羽,79,1095.6,1107.866,00:18:15.600,00:18:27.866,鞭打吕奉先紫金冠掉落马前。,紫金冠を打ち落とした。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1095,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0080,关羽,80,1108.366,1118.7,00:18:28.366,00:18:38.700,你本是有功女谁敢轻慢，,貂蝉は功ある女、誰も侮れぬ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1108,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0081,关羽,81,1119.633,1134.3,00:18:39.633,00:18:54.300,论功劳你应该表至在凌英阁前,その功績は凌英閣に記されるべき。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1119,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0082,关羽,82,1138.2,1143.266,00:18:58.200,00:19:03.266,貂婵女，待兄王登基,貂蝉よ、兄王が即位した暁には、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1138,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0083,关羽,83,1143.833,1147.466,00:19:03.833,00:19:07.466,封你个班头彩女,お前を彩女の筆頭に封じよう。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1143,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0084,关羽,84,1147.766,1150.4,00:19:07.766,00:19:10.400,谢过军侯,ありがとうございます。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1147,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0085,关羽,85,1162.966,1175.266,00:19:22.966,00:19:35.266,谢过君侯把奴封，,君侯に封じていただき、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1162,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0086,关羽,86,1177.666,1190.433,00:19:37.666,00:19:50.433,背转身来喜洋洋。,背を向けて喜びに満ちる。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1177,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0087,关羽,87,1191.166,1202.566,00:19:51.166,00:20:02.566,但愿得刘皇叔早把都建，,願わくば劉皇叔が都を建て、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1191,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0088,关羽,88,1204.666,1210.233,00:20:04.666,00:20:10.233,怕的是貂婵女,貂蝉にも福があればよいが…,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1204,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0089,关羽,89,1210.866,1217.5,00:20:10.866,00:20:17.500,无福分也是枉然,福がなければ、すべては空しい。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1210,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0090,关羽,90,1231.133,1237.133,00:20:31.133,00:20:37.133,曹孟德暗把美女计献,曹孟徳は美女を使って計を仕掛けたが、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1231,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0091,关羽,91,1238.8,1247.4,00:20:38.800,00:20:47.400,怎知道汉关某忠义参天。,関羽の忠義は天に届く。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1238,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0092,关羽,92,1250.1,1255.4,00:20:50.100,00:20:55.400,俺可比柳下惠坐怀不乱，,私は柳下惠のように、膝に抱いても乱れず、,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1250,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0093,关羽,93,1257.433,1266.4,00:20:57.433,00:21:06.400,又可比鲁男子肺腑不言。,魯男子のように、心に秘めて語らず。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1257,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0094,关羽,94,1267.7,1279.733,00:21:07.700,00:21:19.733,思大哥  想三弟  何日得见,兄を思い、三弟を想う…いつ再会できるか。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1267,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0095,关羽,95,1283.066,1293.033,00:21:23.066,00:21:33.033,老天爷必须要有灵验早会桃园。,天よ、どうか桃園の再会を叶えてくれ。,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1283,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0096,关羽,96,1308.333,1314.1,00:21:48.333,00:21:54.100,《关羽盘貂》,"《関羽と貂蝉》
（完）",https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=1308,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0097,关羽,97,34.633,43.933,00:00:34.633,00:00:43.933,关羽唱,関羽（唱）,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=34,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0098,关羽,98,163.0,175.266,00:02:43.000,00:02:55.266,关羽唱,関羽（唱）,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=163,https://doi.org/10.5281/zenodo.20084809
关羽_FULL_ELAN_0099,关羽,99,232.533,237.633,00:03:52.533,00:03:57.633,关羽白,関羽（語り）,https://zenodo.org/records/20084809/files/%E5%B9%B3%E6%B1%9F%EF%BC%88%E7%9A%AE%EF%BC%89%E5%BD%B1%E6%88%AF%E6%B5%B7%E5%A4%96%E5%88%9D%E5%85%AC%E6%BC%94%E3%83%BC%E5%85%B3%E7%BE%BD%E7%9B%98%E8%B2%82%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%29.wav?download=1,平江（皮）影戯海外初公演ー关羽盘貂（字幕版).wav,https://youtu.be/GjSZUnZv_5U?t=232,https://doi.org/10.5281/zenodo.20084809
